date,TCMNOM_M1,TCMNOM_Y1,TCMNOM_Y5
08/18/2006,5.13,5.08,4.78
08/21/2006,5.15,5.07,4.77
08/22/2006,5.17,5.07,4.77
08/23/2006,5.17,5.07,4.77
08/24/2006,5.16,5.07,4.78
08/25/2006,5.17,5.06,4.76
08/28/2006,5.17,5.08,4.77
08/29/2006,5.19,5.06,4.77
08/30/2006,5.16,5.03,4.72
08/31/2006,5.12,5.01,4.7
09/01/2006,5.07,4.99,4.68
09/04/2006,,,
09/05/2006,4.96,5.02,4.73
09/06/2006,4.89,5.02,4.75
09/07/2006,4.89,5.02,4.74
09/08/2006,4.83,5,4.71
09/11/2006,4.85,5.03,4.74
09/12/2006,4.75,5.02,4.71
09/13/2006,4.78,4.99,4.7
09/14/2006,4.81,5.02,4.74
09/15/2006,4.77,5.03,4.76
09/18/2006,4.76,5.04,4.77
09/19/2006,4.72,4.99,4.69
09/20/2006,4.73,5,4.7
09/21/2006,4.72,4.93,4.6
09/22/2006,4.73,4.9,4.55
09/25/2006,4.72,4.88,4.51
09/26/2006,4.64,4.91,4.55
09/27/2006,4.6,4.89,4.56
09/28/2006,4.53,4.9,4.57
09/29/2006,4.6,4.91,4.59
10/02/2006,4.67,4.9,4.56
10/03/2006,4.71,4.9,4.56
10/04/2006,4.78,4.87,4.5
10/05/2006,4.81,4.9,4.55
10/06/2006,4.76,4.94,4.64
10/09/2006,,,
10/10/2006,4.81,5,4.71
10/11/2006,4.9,5.02,4.75
10/12/2006,4.93,5.03,4.74
10/13/2006,4.93,5.05,4.77
10/16/2006,5.01,5.05,4.76
10/17/2006,5.06,5.04,4.73
10/18/2006,5.05,5.04,4.74
10/19/2006,5.02,5.05,4.75
10/20/2006,5,5.05,4.76
10/23/2006,5.05,5.09,4.8
10/24/2006,5.15,5.1,4.81
10/25/2006,5.14,5.08,4.75
10/26/2006,5.16,5.06,4.69
10/27/2006,5.14,5.02,4.64
10/30/2006,5.15,5.03,4.64
10/31/2006,5.18,4.99,4.57
11/01/2006,5.19,4.95,4.52
11/02/2006,5.18,4.97,4.55
11/03/2006,5.18,5.06,4.7
11/06/2006,5.17,5.06,4.69
11/07/2006,5.2,5.03,4.63
11/08/2006,5.2,5.02,4.61
11/09/2006,5.19,5.02,4.6
11/10/2006,5.2,5.01,4.57
11/13/2006,5.17,5.03,4.6
11/14/2006,5.24,5.01,4.57
11/15/2006,5.24,5.04,4.62
11/16/2006,5.22,5.06,4.67
11/17/2006,5.19,5.02,4.6
11/20/2006,5.19,5.02,4.6
11/21/2006,5.26,5.02,4.58
11/22/2006,5.25,5.01,4.57
11/23/2006,,,
11/24/2006,5.21,5,4.55
11/27/2006,5.22,5,4.54
11/28/2006,5.27,4.98,4.5
11/29/2006,5.26,4.98,4.51
11/30/2006,5.22,4.94,4.45
12/01/2006,5.21,4.87,4.39
12/04/2006,5.13,4.87,4.39
12/05/2006,4.88,4.86,4.39
12/06/2006,4.91,4.9,4.44
12/07/2006,4.92,4.9,4.45
12/08/2006,4.89,4.95,4.53
12/11/2006,4.85,4.94,4.5
12/12/2006,4.87,4.91,4.45
12/13/2006,4.86,4.95,4.54
12/14/2006,4.87,4.97,4.58
12/15/2006,4.78,4.96,4.57
12/18/2006,4.8,4.97,4.57
12/19/2006,4.84,4.96,4.57
12/20/2006,4.87,4.96,4.57
12/21/2006,4.84,4.93,4.52
12/22/2006,4.82,4.96,4.59
12/25/2006,,,
12/26/2006,4.81,4.97,4.58
12/27/2006,4.75,4.99,4.64
12/28/2006,4.74,5.01,4.69
12/29/2006,4.75,5,4.7
01/01/2007,,,
01/02/2007,4.79,5,4.68
01/03/2007,4.84,4.98,4.66
01/04/2007,4.8,4.95,4.61
01/05/2007,4.81,4.98,4.65
01/08/2007,4.87,5.01,4.66
01/09/2007,4.9,5.02,4.65
01/10/2007,4.94,5.02,4.68
01/11/2007,4.99,5.05,4.73
01/12/2007,4.98,5.06,4.76
01/15/2007,,,
01/16/2007,5,5.06,4.74
01/17/2007,5.01,5.08,4.78
01/18/2007,4.97,5.07,4.75
01/19/2007,4.96,5.09,4.78
01/22/2007,4.98,5.09,4.77
01/23/2007,5.02,5.1,4.81
01/24/2007,4.99,5.09,4.81
01/25/2007,4.97,5.11,4.85
01/26/2007,4.94,5.12,4.87
01/29/2007,4.95,5.12,4.89
01/30/2007,4.99,5.11,4.86
01/31/2007,5,5.09,4.82
02/01/2007,4.99,5.09,4.84
02/02/2007,5.01,5.08,4.82
02/05/2007,5.06,5.08,4.8
02/06/2007,5.14,5.07,4.76
02/07/2007,5.15,5.06,4.74
02/08/2007,5.15,5.06,4.73
02/09/2007,5.15,5.08,4.78
02/12/2007,5.16,5.1,4.8
02/13/2007,5.24,5.1,4.81
02/14/2007,5.23,5.06,4.72
02/15/2007,5.23,5.04,4.68
02/16/2007,5.23,5.05,4.68
02/19/2007,,,
02/20/2007,5.23,5.04,4.67
02/21/2007,5.27,5.05,4.68
02/22/2007,5.26,5.07,4.72
02/23/2007,5.25,5.05,4.67
02/26/2007,5.23,5.05,4.62
02/27/2007,5.22,4.93,4.46
02/28/2007,5.24,4.96,4.52
03/01/2007,5.25,4.95,4.5
03/02/2007,5.23,4.9,4.46
03/05/2007,5.22,4.89,4.45
03/06/2007,5.24,4.92,4.48
03/07/2007,5.24,4.9,4.45
03/08/2007,5.24,4.91,4.45
03/09/2007,5.22,4.98,4.55
03/12/2007,5.22,4.96,4.5
03/13/2007,5.23,4.9,4.41
03/14/2007,5.24,4.91,4.44
03/15/2007,5.21,4.93,4.46
03/16/2007,5.18,4.95,4.47
03/19/2007,5.17,4.96,4.5
03/20/2007,5.22,4.94,4.47
03/21/2007,5.24,4.89,4.43
03/22/2007,5.23,4.91,4.49
03/23/2007,5.24,4.93,4.52
03/26/2007,5.22,4.91,4.48
03/27/2007,5.2,4.91,4.5
03/28/2007,5.18,4.9,4.5
03/29/2007,5.05,4.9,4.53
03/30/2007,5.07,4.9,4.54
04/02/2007,5.12,4.92,4.54
04/03/2007,5.15,4.93,4.56
04/04/2007,5.16,4.92,4.55
04/05/2007,5.1,4.93,4.57
04/06/2007,5.1,4.98,4.67
04/09/2007,5.08,4.98,4.66
04/10/2007,5,4.97,4.63
04/11/2007,5.01,4.97,4.66
04/12/2007,5,4.97,4.66
04/13/2007,4.98,4.98,4.68
04/16/2007,4.97,4.97,4.67
04/17/2007,4.94,4.93,4.61
04/18/2007,4.94,4.91,4.56
04/19/2007,4.93,4.91,4.57
04/20/2007,4.93,4.91,4.57
04/23/2007,4.93,4.9,4.55
04/24/2007,4.92,4.88,4.51
04/25/2007,4.94,4.9,4.55
04/26/2007,4.91,4.92,4.59
04/27/2007,4.85,4.91,4.59
04/30/2007,4.8,4.89,4.51
05/01/2007,4.69,4.89,4.54
05/02/2007,4.72,4.9,4.55
05/03/2007,4.74,4.93,4.59
05/04/2007,4.74,4.91,4.55
05/07/2007,4.76,4.92,4.55
05/08/2007,4.76,4.91,4.54
05/09/2007,4.75,4.9,4.58
05/10/2007,4.77,4.86,4.56
05/11/2007,4.75,4.85,4.58
05/14/2007,4.72,4.87,4.61
05/15/2007,4.79,4.85,4.63
05/16/2007,4.73,4.82,4.62
05/17/2007,4.8,4.86,4.68
05/18/2007,4.78,4.92,4.74
05/21/2007,4.85,4.95,4.71
05/22/2007,5.01,4.96,4.76
05/23/2007,5,4.96,4.79
05/24/2007,4.99,4.94,4.79
05/25/2007,4.97,4.93,4.8
05/28/2007,,,
05/29/2007,4.95,4.96,4.82
05/30/2007,4.94,4.96,4.83
05/31/2007,4.78,4.95,4.86
06/01/2007,4.8,4.98,4.92
06/04/2007,4.78,4.99,4.91
06/05/2007,4.75,4.99,4.96
06/06/2007,4.78,4.96,4.94
06/07/2007,4.8,4.99,5.05
06/08/2007,4.76,4.96,5.06
06/11/2007,4.7,4.98,5.07
06/12/2007,4.65,5.01,5.18
06/13/2007,4.62,4.98,5.13
06/14/2007,4.51,4.98,5.16
06/15/2007,4.46,4.93,5.1
06/18/2007,4.47,4.95,5.07
06/19/2007,4.44,4.92,5
06/20/2007,4.42,4.97,5.05
06/21/2007,4.17,4.96,5.06
06/22/2007,4.29,4.94,5.02
06/25/2007,4.43,4.96,4.97
06/26/2007,4.53,4.97,4.99
06/27/2007,4.24,4.93,4.97
06/28/2007,4.08,4.95,5.02
06/29/2007,4.28,4.91,4.92
07/02/2007,4.55,4.97,4.9
07/03/2007,4.77,4.98,4.95
07/04/2007,,,
07/05/2007,4.76,5.02,5.05
07/06/2007,4.71,5,5.1
07/09/2007,4.68,5.03,5.07
07/10/2007,4.74,4.97,4.93
07/11/2007,4.73,4.99,4.98
07/12/2007,4.73,5.02,5.03
07/13/2007,4.72,5.01,5.01
07/16/2007,4.75,5.01,4.95
07/17/2007,4.77,5.02,4.98
07/18/2007,4.77,4.98,4.91
07/19/2007,4.78,5,4.94
07/20/2007,4.76,4.96,4.85
07/23/2007,4.88,5,4.86
07/24/2007,5.05,4.97,4.82
07/25/2007,5.04,4.95,4.8
07/26/2007,4.98,4.83,4.61
07/27/2007,4.89,4.82,4.6
07/30/2007,4.95,4.87,4.64
07/31/2007,5.13,4.85,4.6
08/01/2007,5.05,4.82,4.6
08/02/2007,5.02,4.83,4.62
08/03/2007,4.94,4.76,4.52
08/06/2007,4.92,4.76,4.52
08/07/2007,5.05,4.84,4.6
08/08/2007,5.04,4.89,4.69
08/09/2007,4.7,4.74,4.58
08/10/2007,4.38,4.69,4.59
08/13/2007,4.61,4.75,4.57
08/14/2007,4.62,4.67,4.51
08/15/2007,4.18,4.41,4.41
08/16/2007,3.13,4.18,4.26
08/17/2007,3.03,4.19,4.35
08/20/2007,2.47,4.15,4.32
08/21/2007,3.17,4.07,4.27
08/22/2007,3.12,4.1,4.34
08/23/2007,3.79,4.19,4.36
08/24/2007,4.24,4.31,4.42
08/27/2007,4.74,4.55,4.39
08/28/2007,4.6,4.36,4.25
08/29/2007,4.02,4.24,4.31
08/30/2007,3.69,4.17,4.21
08/31/2007,4.02,4.19,4.25
09/03/2007,,,
09/04/2007,4.55,4.39,4.26
09/05/2007,4.41,4.28,4.16
09/06/2007,4.28,4.3,4.2
09/07/2007,4.03,4.1,4.03
09/10/2007,3.93,4.09,4
09/11/2007,4.13,4.16,4.07
09/12/2007,4,4.12,4.11
09/13/2007,4.04,4.2,4.22
09/14/2007,3.85,4.16,4.18
09/17/2007,3.82,4.23,4.21
09/18/2007,3.87,4.08,4.19
09/19/2007,3.62,4.06,4.2
09/20/2007,3.46,4.1,4.35
09/21/2007,3.24,4.09,4.31
09/24/2007,3.35,4.09,4.31
09/25/2007,3.34,4.04,4.26
09/26/2007,3.25,4.03,4.27
09/27/2007,3.3,4.03,4.22
09/28/2007,3.43,4.05,4.23
10/01/2007,3.52,4.11,4.24
10/02/2007,3.63,4.1,4.2
10/03/2007,3.67,4.11,4.24
10/04/2007,3.63,4.1,4.22
10/05/2007,3.58,4.16,4.33
10/08/2007,,,
10/09/2007,3.72,4.23,4.38
10/10/2007,3.81,4.23,4.37
10/11/2007,3.98,4.22,4.36
10/12/2007,4.12,4.28,4.42
10/15/2007,4.25,4.33,4.4
10/16/2007,4.14,4.26,4.34
10/17/2007,3.74,4.11,4.22
10/18/2007,3.21,4.03,4.17
10/19/2007,3.45,3.98,4.03
10/22/2007,3.69,4.05,4.08
10/23/2007,3.98,4.01,4.06
10/24/2007,3.83,3.91,3.99
10/25/2007,3.92,3.93,4.01
10/26/2007,3.97,3.96,4.04
10/29/2007,3.96,4,4.04
10/30/2007,4.03,3.98,4.06
10/31/2007,4.01,4.04,4.16
11/01/2007,3.9,3.89,4.02
11/02/2007,3.73,3.74,3.93
11/05/2007,3.86,3.86,3.96
11/06/2007,3.99,3.83,3.99
11/07/2007,3.77,3.71,3.92
11/08/2007,3.56,3.61,3.81
11/09/2007,3.42,3.57,3.77
11/12/2007,,,
11/13/2007,3.73,3.68,3.84
11/14/2007,3.86,3.65,3.86
11/15/2007,3.74,3.49,3.71
11/16/2007,3.78,3.49,3.68
11/19/2007,3.74,3.43,3.57
11/20/2007,3.65,3.32,3.52
11/21/2007,3.54,3.18,3.4
11/22/2007,,,
11/23/2007,3.64,3.28,3.42
11/26/2007,3.53,3.2,3.23
11/27/2007,3.68,3.26,3.38
11/28/2007,3.52,3.31,3.5
11/29/2007,3.38,3.22,3.42
11/30/2007,3.63,3.26,3.41
12/03/2007,3.55,3.15,3.28
12/04/2007,3.16,3.11,3.28
12/05/2007,3.15,3.13,3.28
12/06/2007,3.09,3.2,3.39
12/07/2007,3.04,3.24,3.51
12/10/2007,3.05,3.26,3.54
12/11/2007,2.89,3.09,3.32
12/12/2007,2.89,3.16,3.41
12/13/2007,2.7,3.22,3.54
12/14/2007,2.61,3.28,3.63
12/17/2007,2.78,3.34,3.57
12/18/2007,2.76,3.31,3.53
12/19/2007,2.66,3.26,3.46
12/20/2007,2.42,3.2,3.45
12/21/2007,2.44,3.31,3.58
12/24/2007,2.75,3.46,3.65
12/25/2007,,,
12/26/2007,3.04,3.49,3.72
12/27/2007,2.85,3.37,3.64
12/28/2007,2.57,3.34,3.52
12/31/2007,2.76,3.34,3.45
01/01/2008,,,
01/02/2008,3.09,3.17,3.28
01/03/2008,3.19,3.13,3.26
01/04/2008,3.22,3.06,3.18
01/07/2008,3.27,3.11,3.16
01/08/2008,3.31,3.09,3.16
01/09/2008,3.34,3.04,3.1
01/10/2008,3.37,3.04,3.16
01/11/2008,3.23,2.91,3.06
01/14/2008,3.2,2.9,3.08
01/15/2008,3.15,2.87,3
01/16/2008,3.14,2.86,3
01/17/2008,3.07,2.81,2.9
01/18/2008,2.63,2.69,2.86
01/21/2008,,,
01/22/2008,2.15,2.29,2.64
01/23/2008,2.07,2.19,2.64
01/24/2008,2.19,2.4,2.85
01/25/2008,2.07,2.34,2.81
01/28/2008,2.12,2.3,2.8
01/29/2008,2.13,2.33,2.87
01/30/2008,1.93,2.3,2.96
01/31/2008,1.64,2.11,2.82
02/01/2008,1.75,2.13,2.75
02/04/2008,2.15,2.17,2.78
02/05/2008,2.22,2.06,2.66
02/06/2008,2.12,2.05,2.67
02/07/2008,2.19,2.08,2.79
02/08/2008,2.24,2.05,2.69
02/11/2008,2.35,2.06,2.67
02/12/2008,2.55,2.06,2.71
02/13/2008,2.5,2.03,2.71
02/14/2008,2.5,2.05,2.81
02/15/2008,2.4,2.02,2.76
02/18/2008,,,
02/19/2008,2.37,2.11,2.93
02/20/2008,2.4,2.16,3.02
02/21/2008,2.35,2.05,2.8
02/22/2008,2.33,2.08,2.81
02/25/2008,2.34,2.13,2.98
02/26/2008,2.34,2.07,2.92
02/27/2008,2.21,2.02,2.89
02/28/2008,2.08,1.92,2.73
02/29/2008,2.07,1.77,2.5
03/03/2008,1.99,1.74,2.48
03/04/2008,2.01,1.72,2.53
03/05/2008,1.91,1.72,2.59
03/06/2008,1.73,1.59,2.5
03/07/2008,1.65,1.55,2.45
03/10/2008,1.63,1.46,2.37
03/11/2008,1.82,1.67,2.61
03/12/2008,1.68,1.58,2.49
03/13/2008,1.56,1.54,2.53
03/14/2008,1.2,1.37,2.37
03/17/2008,1.16,1.32,2.23
03/18/2008,0.71,1.4,2.42
03/19/2008,0.26,1.33,2.36
03/20/2008,0.37,1.33,2.36
03/21/2008,,,
03/24/2008,0.67,1.68,2.64
03/25/2008,1.47,1.64,2.61
03/26/2008,1.36,1.56,2.55
03/27/2008,1.32,1.57,2.61
03/28/2008,1.29,1.56,2.51
03/31/2008,1.22,1.55,2.46
04/01/2008,1.55,1.62,2.65
04/02/2008,1.55,1.67,2.72
04/03/2008,1.56,1.68,2.75
04/04/2008,1.5,1.63,2.63
04/07/2008,1.42,1.72,2.75
04/08/2008,1.34,1.68,2.72
04/09/2008,1.06,1.6,2.59
04/10/2008,0.98,1.61,2.66
04/11/2008,0.9,1.52,2.57
04/14/2008,0.85,1.53,2.6
04/15/2008,0.84,1.56,2.68
04/16/2008,0.86,1.65,2.82
04/17/2008,0.87,1.77,2.9
04/18/2008,0.9,1.85,2.95
04/21/2008,0.9,1.86,2.95
04/22/2008,0.72,1.84,2.96
04/23/2008,0.78,1.83,2.98
04/24/2008,0.81,1.91,3.15
04/25/2008,0.8,1.97,3.2
04/28/2008,0.94,1.95,3.14
04/29/2008,1.28,1.94,3.11
04/30/2008,1.17,1.85,3.03
05/01/2008,1.23,1.94,3.06
05/02/2008,1.25,1.97,3.18
05/05/2008,1.34,1.98,3.14
05/06/2008,1.53,1.96,3.15
05/07/2008,1.57,1.94,3.09
05/08/2008,1.55,1.91,2.99
05/09/2008,1.6,1.91,2.98
05/12/2008,1.73,2.01,3
05/13/2008,1.86,2.08,3.17
05/14/2008,1.86,2.11,3.22
05/15/2008,1.84,2.08,3.1
05/16/2008,1.85,2.09,3.12
05/19/2008,1.93,2.07,3.09
05/20/2008,1.97,2.05,3.02
05/21/2008,1.95,2.07,3.09
05/22/2008,1.97,2.15,3.24
05/23/2008,1.92,2.11,3.15
05/26/2008,,,
05/27/2008,1.91,2.15,3.25
05/28/2008,2.07,2.21,3.36
05/29/2008,2.02,2.16,3.41
05/30/2008,1.98,2.22,3.41
06/02/2008,1.94,2.17,3.28
06/03/2008,1.96,2.14,3.21
06/04/2008,1.85,2.14,3.26
06/05/2008,1.79,2.15,3.34
06/06/2008,1.75,2.12,3.2
06/09/2008,1.8,2.29,3.41
06/10/2008,2,2.53,3.54
06/11/2008,1.91,2.47,3.49
06/12/2008,1.92,2.62,3.68
06/13/2008,1.86,2.64,3.73
06/16/2008,1.89,2.68,3.73
06/17/2008,1.82,2.58,3.66
06/18/2008,1.7,2.53,3.57
06/19/2008,1.59,2.58,3.67
06/20/2008,1.49,2.49,3.57
06/23/2008,1.55,2.57,3.65
06/24/2008,1.58,2.53,3.52
06/25/2008,1.49,2.48,3.54
06/26/2008,1.42,2.39,3.44
06/27/2008,1.29,2.35,3.36
06/30/2008,1.6,2.36,3.34
07/01/2008,1.92,2.38,3.33
07/02/2008,1.87,2.35,3.31
07/03/2008,1.86,2.3,3.28
07/04/2008,,,
07/07/2008,1.8,2.26,3.23
07/08/2008,1.86,2.26,3.19
07/09/2008,1.82,2.21,3.11
07/10/2008,1.48,2.2,3.1
07/11/2008,1.38,2.3,3.27
07/14/2008,1.41,2.23,3.2
07/15/2008,1.49,2.15,3.12
07/16/2008,1.36,2.16,3.2
07/17/2008,1.31,2.26,3.35
07/18/2008,1.28,2.26,3.42
07/21/2008,1.32,2.3,3.41
07/22/2008,1.5,2.33,3.48
07/23/2008,1.59,2.4,3.51
07/24/2008,1.69,2.26,3.37
07/25/2008,1.72,2.35,3.45
07/28/2008,1.68,2.28,3.34
07/29/2008,1.73,2.36,3.39
07/30/2008,1.66,2.33,3.36
07/31/2008,1.55,2.27,3.25
08/01/2008,1.52,2.25,3.23
08/04/2008,1.61,2.27,3.23
08/05/2008,1.73,2.26,3.28
08/06/2008,1.53,2.26,3.3
08/07/2008,1.53,2.17,3.16
08/08/2008,1.63,2.19,3.21
08/11/2008,1.77,2.27,3.27
08/12/2008,1.73,2.18,3.16
08/13/2008,1.8,2.19,3.21
08/14/2008,1.76,2.14,3.15
08/15/2008,1.73,2.12,3.11
08/18/2008,1.77,2.15,3.07
08/19/2008,1.83,2.11,3.07
08/20/2008,1.74,2.06,3
08/21/2008,1.73,2.1,3.08
08/22/2008,1.67,2.17,3.14
08/25/2008,1.66,2.12,3.04
08/26/2008,1.67,2.19,3.06
08/27/2008,1.58,2.16,3.02
08/28/2008,1.63,2.19,3.09
08/29/2008,1.63,2.17,3.1
09/01/2008,,,
09/02/2008,1.64,2.12,3
09/03/2008,1.57,2.08,2.95
09/04/2008,1.56,2.04,2.87
09/05/2008,1.53,2.07,2.91
09/08/2008,1.59,2.12,2.96
09/09/2008,1.59,2.06,2.9
09/10/2008,1.58,2.06,2.91
09/11/2008,1.53,2.01,2.87
09/12/2008,1.37,2.02,2.97
09/15/2008,0.36,1.66,2.59
09/16/2008,0.23,1.72,2.64
09/17/2008,0.07,1.5,2.52
09/18/2008,0.26,1.53,2.67
09/19/2008,0.75,2.05,3.01
09/22/2008,0.76,2.06,3.04
09/23/2008,0.3,2.01,3.03
09/24/2008,0.13,1.9,2.91
09/25/2008,0.39,1.97,3.09
09/26/2008,0.21,1.81,3.05
09/29/2008,0.16,1.6,2.7
09/30/2008,1.02,1.78,2.98
10/01/2008,0.66,1.72,2.87
10/02/2008,0.21,1.45,2.68
10/03/2008,0.15,1.41,2.64
10/06/2008,0.19,1.23,2.45
10/07/2008,0.39,1.27,2.45
10/08/2008,0.23,1.28,2.7
10/09/2008,0.19,1.33,2.79
10/10/2008,0.07,1.08,2.77
10/13/2008,,,
10/14/2008,0.07,1.22,3.01
10/15/2008,0.05,1.14,2.9
10/16/2008,0.12,1.29,2.84
10/17/2008,0.13,1.34,2.83
10/20/2008,0.53,1.69,2.82
10/21/2008,0.71,1.74,2.63
10/22/2008,0.6,1.64,2.56
10/23/2008,0.39,1.61,2.57
10/24/2008,0.33,1.6,2.64
10/27/2008,0.31,1.57,2.67
10/28/2008,0.42,1.53,2.75
10/29/2008,0.41,1.41,2.77
10/30/2008,0.14,1.36,2.84
10/31/2008,0.12,1.34,2.8
11/03/2008,0.2,1.31,2.71
11/04/2008,0.29,1.28,2.56
11/05/2008,0.16,1.22,2.5
11/06/2008,0.13,1.17,2.46
11/07/2008,0.13,1.2,2.56
11/10/2008,0.11,1.16,2.51
11/11/2008,,,
11/12/2008,0.1,1.03,2.37
11/13/2008,0.08,1.16,2.43
11/14/2008,0.06,1.14,2.33
11/17/2008,0.06,1.08,2.32
11/18/2008,0.1,1.05,2.22
11/19/2008,0.09,0.97,2.08
11/20/2008,0.05,0.87,1.94
11/21/2008,0.03,0.83,2.02
11/24/2008,0.01,0.95,2.24
11/25/2008,0.04,0.95,2.06
11/26/2008,0.02,0.93,2.01
11/27/2008,,,
11/28/2008,0.02,0.9,1.93
12/01/2008,0.09,0.81,1.71
12/02/2008,0.04,0.77,1.65
12/03/2008,0.02,0.7,1.6
12/04/2008,0.01,0.61,1.51
12/05/2008,0.02,0.54,1.67
12/08/2008,0.01,0.53,1.76
12/09/2008,0.04,0.49,1.61
12/10/2008,0,0.49,1.62
12/11/2008,0,0.51,1.55
12/12/2008,0.03,0.5,1.55
12/15/2008,0,0.5,1.5
12/16/2008,0.05,0.45,1.34
12/17/2008,0.03,0.45,1.35
12/18/2008,0.03,0.43,1.26
12/19/2008,0,0.44,1.35
12/22/2008,0.01,0.4,1.4
12/23/2008,0.01,0.41,1.53
12/24/2008,0,0.4,1.54
12/25/2008,,,
12/26/2008,0.01,0.38,1.51
12/29/2008,0.04,0.36,1.45
12/30/2008,0.11,0.34,1.47
12/31/2008,0.11,0.37,1.55
01/01/2009,,,
01/02/2009,0.04,0.4,1.72
01/05/2009,0.05,0.43,1.67
01/06/2009,0.05,0.45,1.68
01/07/2009,0.03,0.44,1.66
01/08/2009,0.04,0.44,1.6
01/09/2009,0.03,0.43,1.51
01/12/2009,0.04,0.43,1.45
01/13/2009,0.02,0.43,1.44
01/14/2009,0.07,0.42,1.36
01/15/2009,0.03,0.42,1.36
01/16/2009,0.04,0.43,1.47
01/19/2009,,,
01/20/2009,0.04,0.42,1.48
01/21/2009,0.03,0.43,1.6
01/22/2009,0.03,0.42,1.61
01/23/2009,0.03,0.46,1.64
01/26/2009,0.02,0.47,1.67
01/27/2009,0.05,0.47,1.59
01/28/2009,0.08,0.48,1.7
01/29/2009,0.14,0.51,1.87
01/30/2009,0.15,0.51,1.85
02/02/2009,0.19,0.51,1.75
02/03/2009,0.28,0.53,1.88
02/04/2009,0.26,0.53,1.91
02/05/2009,0.21,0.54,1.89
02/06/2009,0.21,0.57,1.97
02/09/2009,0.22,0.6,1.99
02/10/2009,0.24,0.6,1.79
02/11/2009,0.22,0.6,1.76
02/12/2009,0.25,0.58,1.73
02/13/2009,0.23,0.61,1.88
02/16/2009,,,
02/17/2009,0.26,0.61,1.65
02/18/2009,0.23,0.64,1.81
02/19/2009,0.22,0.67,1.89
02/20/2009,0.19,0.64,1.81
02/23/2009,0.19,0.69,1.84
02/24/2009,0.22,0.71,1.89
02/25/2009,0.21,0.75,2.06
02/26/2009,0.18,0.73,2.07
02/27/2009,0.16,0.72,1.99
03/02/2009,0.17,0.67,1.86
03/03/2009,0.14,0.68,1.87
03/04/2009,0.15,0.71,1.97
03/05/2009,0.11,0.66,1.82
03/06/2009,0.09,0.67,1.83
03/09/2009,0.12,0.69,1.9
03/10/2009,0.14,0.71,1.99
03/11/2009,0.14,0.71,1.96
03/12/2009,0.11,0.7,1.92
03/13/2009,0.09,0.67,1.87
03/16/2009,0.11,0.69,1.91
03/17/2009,0.14,0.69,2
03/18/2009,0.15,0.6,1.54
03/19/2009,0.1,0.6,1.64
03/20/2009,0.09,0.6,1.66
03/23/2009,0.1,0.6,1.69
03/24/2009,0.05,0.62,1.7
03/25/2009,0.03,0.6,1.84
03/26/2009,0.02,0.57,1.8
03/27/2009,0.03,0.58,1.79
03/30/2009,0.05,0.58,1.72
03/31/2009,0.17,0.57,1.67
04/01/2009,0.18,0.58,1.65
04/02/2009,0.17,0.59,1.74
04/03/2009,0.16,0.6,1.87
04/06/2009,0.16,0.6,1.9
04/07/2009,0.17,0.6,1.87
04/08/2009,0.15,0.59,1.83
04/09/2009,0.13,0.6,1.9
04/10/2009,,,
04/13/2009,0.12,0.57,1.81
04/14/2009,0.09,0.54,1.71
04/15/2009,0.07,0.54,1.71
04/16/2009,0.02,0.54,1.79
04/17/2009,0.04,0.57,1.91
04/20/2009,0.04,0.54,1.82
04/21/2009,0.07,0.53,1.87
04/22/2009,0.08,0.52,1.92
04/23/2009,0.08,0.49,1.89
04/24/2009,0.07,0.5,1.96
04/27/2009,0.07,0.49,1.87
04/28/2009,0.05,0.52,1.97
04/29/2009,0.04,0.5,2.01
04/30/2009,0.04,0.49,2.02
05/01/2009,0.06,0.49,2.03
05/04/2009,0.14,0.52,2.03
05/05/2009,0.14,0.53,2.05
05/06/2009,0.14,0.51,2.06
05/07/2009,0.15,0.54,2.15
05/08/2009,0.15,0.55,2.15
05/11/2009,0.16,0.53,2.04
05/12/2009,0.16,0.54,2.02
05/13/2009,0.15,0.52,1.98
05/14/2009,0.1,0.5,1.98
05/15/2009,0.11,0.5,2.01
05/18/2009,0.12,0.5,2.09
05/19/2009,0.14,0.48,2.12
05/20/2009,0.18,0.44,2.05
05/21/2009,0.13,0.45,2.16
05/22/2009,0.13,0.49,2.23
05/25/2009,,,
05/26/2009,0.13,0.5,2.3
05/27/2009,0.18,0.49,2.43
05/28/2009,0.14,0.48,2.46
05/29/2009,0.14,0.47,2.34
06/01/2009,0.13,0.48,2.55
06/02/2009,0.06,0.46,2.52
06/03/2009,0.08,0.45,2.43
06/04/2009,0.08,0.47,2.56
06/05/2009,0.08,0.62,2.85
06/08/2009,0.08,0.62,2.95
06/09/2009,0.09,0.56,2.86
06/10/2009,0.11,0.55,2.93
06/11/2009,0.09,0.53,2.87
06/12/2009,0.08,0.52,2.81
06/15/2009,0.08,0.51,2.75
06/16/2009,0.09,0.51,2.7
06/17/2009,0.11,0.5,2.69
06/18/2009,0.12,0.52,2.86
06/19/2009,0.1,0.51,2.82
06/22/2009,0.12,0.5,2.75
06/23/2009,0.15,0.5,2.71
06/24/2009,0.1,0.5,2.74
06/25/2009,0.07,0.47,2.58
06/26/2009,0.07,0.45,2.53
06/29/2009,0.11,0.51,2.53
06/30/2009,0.17,0.56,2.54
07/01/2009,0.13,0.54,2.51
07/02/2009,0.15,0.49,2.43
07/03/2009,,,
07/06/2009,0.15,0.48,2.4
07/07/2009,0.16,0.46,2.36
